id_cliente,idade,tempo_casa_meses,tipo_contrato,mensalidade,internet_fibra,suporte_tecnico,reclamacoes_6m,churn
2304,67,64,Mensal,72.31,Sim,Nao,0,1
2305,46,66,Mensal,49.65,Sim,Nao,0,0
2306,25,7,Mensal,58.55,Sim,Sim,2,0
2307,60,24,Anual,85.92,Nao,Sim,1,0
2308,25,12,Mensal,44.47,Nao,Nao,1,0
2309,59,23,Bianual,65.55,Sim,Nao,1,0
2310,43,39,Mensal,60.35,Nao,Sim,0,0
2311,67,21,Anual,67.42,Nao,Sim,0,0
2312,71,5,Anual,44.77,Sim,Sim,4,1
2313,43,37,Mensal,23.7,Sim,Sim,2,0
2314,72,4,Anual,83.02,Nao,Sim,0,0
2315,24,17,Mensal,94.1,Nao,Nao,2,1
2316,24,1,Anual,25.2,Sim,Sim,1,0
2317,79,7,Anual,79.22,Sim,Nao,2,1
2318,53,32,Anual,97.08,Sim,Nao,1,0
2319,45,62,Mensal,84.9,Nao,Sim,2,0
2320,27,56,Bianual,59.58,Sim,Nao,4,0
2321,35,8,Bianual,46.41,Sim,Nao,0,1
2322,60,3,Anual,72.02,Sim,Sim,1,1
2323,68,25,Bianual,76.19,Nao,Nao,0,0
2324,74,47,Mensal,72.4,Nao,Nao,1,0
2325,43,54,Mensal,65.5,Sim,Sim,0,1
2326,46,60,Mensal,42.93,Nao,Nao,1,0
2327,28,25,Mensal,80.57,Nao,Sim,3,0
2328,23,13,Mensal,81.77,Nao,Sim,1,1
2329,45,2,Anual,75.02,Nao,Nao,1,1
2330,53,11,Mensal,72.77,Nao,Sim,1,1
2331,24,5,Mensal,111.98,Nao,Sim,1,0
2332,43,62,Anual,54.39,Sim,Sim,1,0
2333,57,20,Anual,102.04,Nao,Sim,2,0
2334,68,60,Bianual,51.65,Nao,Nao,0,0
2335,76,40,Mensal,97.72,Sim,Nao,0,1
2336,39,39,Anual,100.83,Nao,Sim,2,0
2337,42,33,Mensal,62.67,Sim,Nao,1,0
2338,72,59,Mensal,111.52,Nao,Sim,3,0
2339,60,4,Anual,81.73,Sim,Sim,2,0
2340,34,7,Mensal,48.07,Sim,Nao,0,1
2341,60,31,Anual,60.65,Sim,Nao,2,1
2342,27,29,Mensal,98.32,Sim,Nao,1,1
2343,45,40,Mensal,93.08,Sim,Sim,0,0
2344,37,54,Mensal,43.55,Nao,Nao,1,0
2345,79,43,Mensal,66.52,Nao,Nao,0,1
2346,20,19,Mensal,75.09,Nao,Nao,1,1
2347,71,24,Mensal,57.31,Sim,Nao,0,1
2348,35,55,Mensal,128.94,Nao,Nao,0,1
2349,20,15,Anual,75.84,Nao,Sim,1,0
2350,58,37,Mensal,68.45,Nao,Sim,0,1
2351,60,39,Anual,99.77,Nao,Sim,1,0
2352,26,55,Anual,60.87,Nao,Sim,2,0
2353,20,52,Mensal,95.19,Nao,Sim,1,0
2354,24,34,Mensal,28.31,Sim,Nao,1,0
2355,43,23,Anual,58.66,Nao,Nao,3,0
2356,26,27,Bianual,96.23,Sim,Nao,1,0
2357,61,30,Mensal,109.25,Nao,Nao,0,0
2358,22,16,Anual,50.67,Nao,Sim,2,0
2359,66,46,Mensal,47.75,Nao,Nao,1,0
2360,72,16,Mensal,84.19,Sim,Nao,2,1
2361,62,47,Mensal,54.42,Nao,Nao,0,0
2362,76,55,Mensal,63.29,Nao,Nao,1,1
2363,76,70,Mensal,91.91,Nao,Sim,0,0
2364,20,9,Mensal,56.4,Nao,Nao,1,0
2365,39,55,Mensal,20.86,Sim,Nao,4,1
2366,65,7,Anual,37.47,Nao,Nao,1,0
2367,39,25,Mensal,70.25,Nao,Nao,0,0
2368,63,13,Anual,23.41,Nao,Nao,2,0
2369,66,12,Bianual,62.57,Nao,Nao,1,1
2370,79,13,Mensal,35.2,Nao,Nao,0,0
2371,38,4,Mensal,111.0,Sim,Nao,2,0
2372,39,60,Mensal,124.13,Sim,Sim,0,0
2373,19,5,Bianual,43.55,Sim,Sim,1,0
2374,35,29,Mensal,76.42,Nao,Nao,1,1
2375,35,51,Mensal,45.99,Nao,Nao,0,0
2376,46,72,Bianual,62.27,Nao,Nao,2,0
2377,44,62,Mensal,115.09,Nao,Sim,1,0
2378,71,10,Mensal,58.33,Nao,Nao,0,0
2379,65,72,Bianual,62.85,Nao,Nao,0,0
2380,63,48,Bianual,46.44,Nao,Nao,1,0
2381,18,13,Mensal,98.65,Nao,Nao,2,1
2382,47,33,Mensal,20.0,Nao,Sim,2,0
2383,63,67,Mensal,58.93,Nao,Nao,1,0
2384,33,29,Mensal,68.85,Nao,Nao,0,0
2385,44,14,Mensal,53.47,Nao,Sim,1,0
2386,63,64,Mensal,91.59,Sim,Sim,2,0
2387,67,69,Anual,100.05,Nao,Nao,1,1
2388,70,71,Anual,34.7,Nao,Sim,0,0
2389,44,69,Bianual,122.34,Sim,Nao,0,0
2390,42,63,Anual,34.42,Nao,Nao,2,0
2391,41,33,Mensal,102.22,Nao,Nao,1,1
2392,59,14,Mensal,73.75,Sim,Nao,1,0
2393,44,45,Mensal,57.41,Nao,Sim,2,0
2394,42,16,Mensal,59.77,Sim,Sim,2,0
2395,28,35,Mensal,69.16,Sim,Sim,0,0
2396,47,48,Anual,75.21,Sim,Sim,0,0
2397,32,69,Mensal,47.0,Nao,Nao,1,0
2398,50,21,Mensal,64.15,Nao,Sim,1,1
2399,73,19,Mensal,50.73,Nao,Sim,0,0
2400,66,53,Bianual,39.62,Nao,Nao,2,0
2401,47,1,Anual,49.57,Sim,Sim,1,0
2402,78,41,Mensal,41.25,Nao,Sim,2,0
2403,78,54,Mensal,59.5,Nao,Nao,1,0
2404,45,40,Bianual,80.81,Nao,Sim,0,0
2405,65,28,Mensal,73.02,Sim,Sim,0,0
2406,39,60,Anual,119.36,Nao,Nao,0,0
2407,72,27,Anual,20.0,Nao,Nao,2,0
2408,41,52,Anual,81.73,Sim,Nao,0,0
2409,34,34,Mensal,70.16,Sim,Nao,0,1
2410,26,2,Bianual,90.39,Sim,Sim,2,0
2411,70,39,Mensal,87.91,Nao,Nao,2,0
2412,36,4,Mensal,65.88,Nao,Nao,2,1
2413,68,68,Mensal,74.32,Sim,Sim,2,0
2414,23,44,Mensal,51.4,Sim,Sim,3,0
2415,49,27,Mensal,85.34,Nao,Nao,1,0
2416,44,36,Anual,23.03,Nao,Sim,3,0
2417,45,45,Bianual,89.42,Nao,Sim,2,0
2418,28,19,Mensal,69.42,Sim,Sim,2,0
2419,22,21,Anual,57.82,Nao,Nao,1,0
2420,39,31,Bianual,64.19,Nao,Sim,2,0
2421,47,19,Mensal,66.02,Sim,Nao,0,1
2422,67,55,Anual,102.43,Nao,Sim,3,0
2423,46,8,Bianual,150.0,Sim,Nao,2,0
2424,33,60,Anual,100.5,Sim,Sim,0,0
2425,34,26,Mensal,55.87,Nao,Nao,2,0
2426,55,41,Bianual,85.74,Nao,Nao,2,0
2427,45,12,Anual,86.83,Sim,Nao,0,0
2428,73,28,Mensal,46.87,Sim,Sim,1,0
2429,45,55,Mensal,38.48,Sim,Nao,0,1
2430,53,20,Mensal,68.42,Nao,Nao,2,0
2431,21,10,Mensal,90.19,Sim,Sim,0,0
2432,30,38,Mensal,29.7,Nao,Nao,4,1
2433,70,12,Mensal,51.98,Sim,Nao,2,1
2434,39,23,Anual,84.32,Nao,Nao,3,0
2435,44,33,Anual,71.04,Nao,Nao,1,0
2436,54,41,Mensal,105.41,Sim,Nao,0,0
2437,21,47,Mensal,34.72,Nao,Nao,2,1
2438,49,49,Mensal,128.8,Nao,Nao,1,1
2439,39,61,Mensal,31.55,Sim,Sim,4,0
2440,27,5,Anual,20.0,Nao,Nao,3,0
2441,43,27,Mensal,68.53,Nao,Sim,2,0
2442,45,1,Bianual,41.64,Nao,Nao,1,0
2443,29,1,Mensal,69.03,Nao,Sim,1,0
2444,51,16,Mensal,68.16,Sim,Nao,3,1
2445,64,44,Bianual,65.11,Sim,Nao,3,0
2446,34,65,Mensal,48.94,Sim,Nao,3,0
2447,77,56,Mensal,80.82,Nao,Sim,1,0
2448,55,47,Mensal,62.07,Nao,Nao,2,0
2449,65,57,Anual,97.59,Sim,Nao,0,0
2450,22,13,Mensal,65.49,Sim,Nao,1,1
2451,65,61,Anual,45.88,Sim,Nao,1,0
2452,38,65,Anual,27.81,Nao,Sim,1,0
2453,62,7,Bianual,65.7,Sim,Nao,2,1
2454,67,34,Anual,38.27,Nao,Nao,4,0
2455,33,60,Anual,36.25,Sim,Nao,3,0
2456,34,35,Anual,83.19,Sim,Sim,0,0
2457,21,61,Mensal,25.56,Sim,Sim,3,0
2458,55,68,Anual,105.3,Nao,Sim,2,0
2459,65,35,Anual,73.99,Sim,Nao,0,0
2460,43,5,Mensal,68.9,Nao,Nao,1,0
2461,27,25,Anual,44.13,Nao,Nao,0,0
2462,37,16,Mensal,89.11,Sim,Sim,1,1
2463,42,35,Mensal,69.93,Nao,Sim,2,0
2464,74,43,Mensal,52.85,Sim,Sim,0,0
2465,25,34,Mensal,75.0,Nao,Sim,1,0
2466,39,15,Mensal,27.93,Nao,Nao,1,0
2467,57,22,Mensal,29.12,Nao,Nao,1,1
2468,32,49,Mensal,42.0,Nao,Nao,2,0
2469,72,2,Mensal,78.74,Sim,Sim,2,0
2470,74,16,Anual,69.92,Sim,Sim,1,1
2471,41,65,Mensal,96.22,Sim,Nao,0,0
2472,64,8,Bianual,47.0,Nao,Sim,1,0
2473,64,30,Anual,84.37,Sim,Nao,1,0
2474,60,15,Mensal,67.15,Sim,Nao,1,0
2475,29,8,Mensal,46.42,Nao,Nao,2,0
2476,21,31,Mensal,79.63,Nao,Sim,1,0
2477,39,38,Mensal,68.35,Sim,Nao,0,0
2478,26,13,Mensal,54.27,Nao,Nao,0,1
2479,36,6,Anual,71.05,Nao,Sim,2,1
2480,57,10,Anual,66.76,Sim,Nao,2,0
2481,54,47,Mensal,66.16,Nao,Nao,0,0
2482,30,62,Anual,59.69,Nao,Sim,1,0
2483,19,13,Mensal,37.38,Nao,Nao,3,1
2484,31,24,Anual,71.87,Nao,Sim,2,0
2485,46,25,Bianual,49.93,Sim,Sim,2,0
2486,66,26,Mensal,44.49,Nao,Sim,3,0
2487,40,18,Anual,63.98,Nao,Nao,0,0
2488,35,4,Anual,88.35,Nao,Nao,0,0
2489,52,38,Mensal,74.64,Sim,Nao,1,1
2490,22,26,Mensal,56.72,Nao,Nao,1,0
2491,31,25,Anual,55.72,Nao,Sim,1,1
2492,20,20,Mensal,85.9,Nao,Nao,2,1
2493,50,67,Mensal,20.0,Sim,Nao,1,0
2494,45,44,Anual,89.93,Sim,Nao,2,0
2495,54,31,Mensal,23.15,Sim,Nao,1,0
2496,56,15,Mensal,34.61,Nao,Nao,1,1
2497,42,58,Bianual,57.14,Sim,Nao,0,0
2498,71,64,Mensal,124.25,Nao,Nao,0,0
2499,74,3,Mensal,111.94,Nao,Nao,3,1
2500,24,67,Anual,87.66,Sim,Sim,3,0
2501,75,51,Mensal,78.91,Nao,Nao,2,0
2502,30,8,Anual,23.44,Sim,Nao,0,1
2503,33,55,Anual,73.92,Sim,Nao,1,0
2504,50,8,Mensal,56.27,Sim,Nao,2,1
2505,19,4,Mensal,49.58,Nao,Sim,2,0
2506,40,9,Bianual,73.87,Nao,Sim,1,0
2507,30,34,Bianual,58.22,Sim,Sim,1,0
2508,47,45,Mensal,91.73,Nao,Nao,1,1
2509,68,30,Mensal,21.6,Sim,Nao,3,1
2510,75,9,Mensal,71.88,Sim,Nao,2,0
2511,31,15,Bianual,48.02,Nao,Nao,1,0
2512,51,62,Anual,59.76,Nao,Nao,1,0
2513,47,70,Mensal,77.62,Nao,Sim,0,0
2514,43,55,Bianual,42.07,Nao,Sim,0,0
2515,57,8,Mensal,74.11,Nao,Sim,1,1
2516,79,60,Mensal,64.69,Sim,Nao,0,0
2517,43,50,Anual,53.49,Sim,Sim,0,0
2518,22,38,Mensal,58.24,Nao,Nao,0,0
2519,74,11,Anual,66.14,Nao,Sim,4,1
2520,75,72,Mensal,50.8,Sim,Nao,0,0
2521,37,32,Anual,70.18,Sim,Sim,2,0
2522,49,4,Bianual,63.05,Sim,Nao,1,0
2523,71,16,Mensal,54.72,Nao,Sim,1,1
2524,49,29,Mensal,109.75,Sim,Nao,1,1
2525,47,5,Anual,80.38,Nao,Nao,3,1
2526,75,24,Mensal,60.43,Nao,Nao,3,1
2527,69,34,Anual,73.65,Nao,Nao,1,0
2528,49,69,Anual,44.33,Sim,Nao,3,0
2529,28,7,Mensal,59.08,Sim,Sim,1,0
2530,45,42,Bianual,62.0,Sim,Nao,2,0
2531,59,66,Mensal,38.83,Sim,Nao,1,0
2532,34,59,Mensal,79.68,Nao,Nao,1,1
2533,51,67,Mensal,57.36,Nao,Nao,0,0
2534,58,13,Anual,61.11,Sim,Nao,0,0
2535,23,58,Bianual,55.78,Nao,Sim,2,0
2536,53,71,Mensal,143.98,Nao,Sim,1,0
2537,63,24,Mensal,53.43,Nao,Sim,0,0
2538,31,36,Mensal,20.0,Sim,Nao,0,0
2539,52,39,Anual,30.0,Sim,Sim,1,0
2540,61,36,Mensal,88.98,Sim,Sim,0,0
2541,20,21,Mensal,103.41,Nao,Nao,4,0
2542,57,70,Mensal,52.96,Sim,Sim,1,0
2543,34,69,Mensal,101.97,Nao,Sim,0,0
2544,42,28,Anual,88.54,Nao,Nao,1,0
2545,58,58,Mensal,65.26,Sim,Nao,3,1
2546,18,29,Mensal,63.49,Sim,Nao,1,0
2547,19,58,Mensal,74.52,Sim,Sim,1,0
2548,45,43,Mensal,91.94,Nao,Nao,0,1
2549,76,34,Mensal,79.93,Nao,Nao,1,0
2550,18,10,Mensal,53.08,Sim,Sim,0,0
2551,66,48,Mensal,65.64,Sim,Sim,3,0
2552,22,24,Mensal,119.53,Nao,Sim,3,1
2553,48,16,Mensal,76.28,Nao,Nao,0,1
2554,44,14,Anual,91.73,Sim,Sim,1,0
2555,47,71,Mensal,83.5,Nao,Nao,3,0
2556,23,8,Mensal,76.83,Sim,Nao,1,1
2557,64,58,Anual,72.72,Sim,Nao,2,0
2558,35,63,Mensal,92.43,Sim,Sim,1,0
2559,65,3,Mensal,87.97,Nao,Nao,3,1
2560,58,43,Anual,76.6,Nao,Nao,2,0
2561,52,42,Mensal,52.66,Nao,Sim,1,0
2562,37,26,Bianual,79.64,Sim,Nao,1,0
2563,58,49,Mensal,68.32,Sim,Sim,0,0
2564,79,30,Bianual,62.29,Sim,Sim,2,0
2565,75,32,Anual,136.97,Sim,Sim,3,0
2566,74,32,Mensal,31.52,Nao,Sim,1,0
2567,31,58,Mensal,93.96,Nao,Sim,0,0
2568,54,46,Anual,48.43,Sim,Nao,2,0
2569,42,28,Mensal,73.28,Sim,Nao,1,0
2570,77,67,Mensal,134.21,Sim,Nao,0,0
2571,76,58,Bianual,45.94,Nao,Nao,0,0
2572,71,68,Anual,51.9,Sim,Nao,1,0
2573,28,53,Bianual,69.56,Nao,Sim,1,0
2574,37,29,Anual,48.82,Sim,Sim,4,0
2575,62,56,Anual,92.1,Sim,Sim,1,0
2576,64,24,Anual,56.64,Sim,Nao,0,0
2577,39,20,Anual,86.35,Sim,Nao,1,0
2578,26,33,Bianual,36.77,Nao,Nao,1,0
2579,26,70,Anual,24.83,Sim,Sim,0,0
2580,60,41,Mensal,64.28,Sim,Nao,1,0
2581,46,28,Anual,30.79,Sim,Nao,1,0
2582,48,34,Mensal,107.96,Sim,Sim,2,1
2583,68,21,Bianual,31.75,Nao,Sim,1,0
2584,19,48,Anual,44.06,Nao,Sim,0,0
2585,64,26,Anual,80.34,Sim,Nao,2,0
2586,35,40,Mensal,55.34,Sim,Nao,0,0
2587,75,27,Mensal,32.04,Nao,Sim,5,0
2588,77,24,Mensal,121.0,Nao,Nao,2,1
2589,49,70,Anual,44.96,Nao,Nao,1,1
2590,37,25,Anual,65.09,Sim,Nao,0,0
2591,32,6,Mensal,64.77,Sim,Nao,2,1
2592,29,28,Mensal,87.76,Sim,Nao,0,0
2593,79,39,Mensal,81.56,Sim,Sim,1,0
2594,29,7,Mensal,49.33,Nao,Sim,1,1
2595,45,23,Bianual,61.85,Nao,Nao,3,0
2596,47,12,Bianual,64.33,Sim,Nao,0,0
2597,60,37,Anual,88.72,Nao,Sim,0,0
2598,70,53,Mensal,40.79,Sim,Nao,2,0
2599,52,70,Mensal,120.45,Sim,Sim,0,1
2600,64,29,Bianual,51.02,Nao,Sim,3,0
2601,53,63,Bianual,69.78,Sim,Nao,1,0
2602,45,16,Mensal,41.0,Nao,Nao,0,1
2603,27,57,Anual,37.55,Nao,Sim,2,0
2604,30,41,Mensal,48.14,Sim,Nao,1,0
2605,44,55,Mensal,45.74,Sim,Nao,3,0
2606,20,55,Bianual,59.64,Sim,Sim,3,0
2607,37,39,Bianual,45.53,Nao,Sim,3,0
2608,46,19,Bianual,87.39,Sim,Sim,3,0
2609,47,38,Mensal,50.43,Nao,Sim,2,0
2610,68,60,Mensal,47.65,Sim,Sim,1,0
2611,77,70,Bianual,60.18,Nao,Sim,0,0
2612,63,67,Anual,94.82,Sim,Sim,1,0
2613,22,14,Mensal,75.37,Nao,Nao,0,1
2614,43,44,Mensal,67.51,Nao,Sim,3,0
2615,63,8,Mensal,34.17,Sim,Sim,1,0
2616,54,49,Anual,41.43,Sim,Nao,0,0
2617,46,72,Bianual,38.04,Nao,Sim,0,0
2618,45,4,Mensal,102.67,Nao,Sim,2,1
2619,43,48,Mensal,83.26,Nao,Nao,2,0
2620,53,69,Mensal,48.46,Sim,Nao,2,0
2621,29,61,Anual,55.89,Nao,Nao,2,0
2622,50,29,Mensal,49.37,Sim,Nao,1,1
2623,30,8,Mensal,47.85,Nao,Nao,0,1
2624,60,67,Anual,81.51,Nao,Sim,1,0
2625,71,67,Mensal,62.81,Nao,Sim,2,0
2626,49,42,Anual,122.03,Nao,Nao,1,0
2627,42,71,Anual,101.26,Sim,Sim,1,0
2628,76,1,Mensal,102.74,Nao,Nao,0,1
2629,58,45,Anual,86.78,Sim,Sim,2,0
2630,44,3,Anual,59.43,Sim,Sim,1,0
2631,19,68,Anual,84.94,Nao,Nao,0,0
2632,18,49,Anual,61.28,Nao,Nao,1,0
2633,31,66,Mensal,110.76,Nao,Nao,0,0
2634,32,41,Mensal,80.11,Nao,Sim,0,0
2635,62,6,Mensal,76.56,Nao,Sim,1,1
2636,49,2,Mensal,73.18,Nao,Nao,1,1
2637,79,25,Mensal,113.51,Nao,Sim,0,0
2638,51,54,Mensal,34.16,Sim,Nao,0,0
2639,73,11,Anual,115.96,Nao,Nao,2,0
2640,52,62,Mensal,65.35,Nao,Sim,3,0
2641,40,18,Bianual,34.85,Nao,Sim,1,0
2642,62,36,Anual,51.19,Nao,Nao,1,0
2643,45,15,Mensal,28.73,Nao,Sim,1,0
2644,35,34,Anual,86.34,Nao,Sim,2,0
2645,47,33,Mensal,44.04,Nao,Nao,0,0
2646,59,1,Bianual,74.22,Nao,Sim,2,0
2647,41,41,Bianual,98.36,Nao,Nao,0,0
2648,61,57,Anual,53.2,Nao,Sim,2,0
2649,78,68,Anual,63.3,Nao,Sim,1,0
2650,43,24,Bianual,37.42,Nao,Nao,2,0
2651,36,64,Anual,60.29,Nao,Sim,0,0
2652,42,64,Bianual,134.35,Nao,Nao,1,0
2653,69,72,Mensal,89.45,Sim,Sim,3,0
2654,29,27,Bianual,63.38,Nao,Nao,0,0
2655,78,62,Anual,54.71,Nao,Nao,2,0
2656,43,41,Mensal,68.93,Nao,Nao,2,1
2657,70,5,Bianual,73.25,Nao,Nao,2,0
2658,66,20,Anual,59.52,Nao,Sim,0,0
2659,66,49,Bianual,83.25,Nao,Sim,1,0
2660,74,12,Mensal,46.16,Sim,Nao,2,1
2661,29,32,Anual,46.04,Nao,Nao,1,0
2662,54,56,Anual,79.25,Sim,Nao,3,0
2663,24,11,Mensal,40.78,Nao,Nao,0,1
2664,36,36,Anual,88.23,Sim,Sim,1,0
2665,20,16,Anual,69.64,Nao,Sim,1,0
2666,60,39,Mensal,24.3,Nao,Sim,1,0
2667,55,18,Anual,72.74,Sim,Nao,0,0
2668,63,70,Mensal,27.87,Nao,Sim,2,0
2669,28,6,Anual,87.33,Nao,Sim,2,1
2670,38,70,Bianual,63.78,Nao,Nao,1,0
2671,59,58,Mensal,116.28,Nao,Nao,0,1
2672,69,62,Mensal,96.78,Nao,Nao,0,0
2673,72,62,Mensal,43.48,Sim,Nao,1,0
2674,22,14,Mensal,20.0,Nao,Nao,0,0
2675,42,68,Bianual,51.12,Nao,Sim,0,0
2676,18,43,Mensal,39.47,Nao,Nao,2,1
2677,68,70,Mensal,115.64,Sim,Nao,2,0
2678,25,64,Mensal,69.74,Nao,Nao,3,1
2679,68,42,Anual,93.34,Sim,Nao,3,0
2680,27,27,Anual,62.87,Nao,Sim,1,0
2681,18,9,Mensal,65.51,Sim,Nao,1,1
2682,72,8,Mensal,69.18,Sim,Sim,1,0
2683,45,29,Mensal,97.66,Sim,Sim,2,1
2684,44,59,Mensal,77.79,Nao,Nao,2,0
2685,58,37,Mensal,43.57,Nao,Sim,1,0
2686,35,35,Anual,110.56,Nao,Sim,0,0
2687,60,18,Mensal,62.68,Sim,Nao,1,1
2688,44,41,Mensal,58.61,Nao,Sim,1,0
2689,34,46,Anual,20.0,Sim,Nao,0,0
2690,42,71,Anual,85.86,Sim,Sim,1,0
2691,18,53,Mensal,72.53,Nao,Nao,1,1
2692,36,44,Mensal,72.5,Nao,Nao,2,0
2693,54,66,Anual,59.93,Nao,Nao,1,0
2694,26,31,Mensal,55.62,Sim,Nao,3,1
2695,25,68,Anual,60.76,Nao,Nao,0,0
2696,58,27,Anual,81.58,Sim,Sim,1,0
2697,44,10,Bianual,85.98,Nao,Sim,0,0
2698,26,31,Mensal,64.22,Sim,Nao,0,1
2699,64,10,Mensal,93.72,Nao,Nao,0,1
2700,66,9,Bianual,68.03,Sim,Nao,0,0
2701,20,64,Mensal,57.39,Sim,Nao,0,0
2702,30,58,Mensal,74.96,Sim,Nao,3,0
2703,40,16,Anual,36.02,Nao,Sim,1,0
2704,63,61,Mensal,75.82,Sim,Sim,1,0
2705,22,5,Anual,31.45,Nao,Nao,0,0
2706,67,21,Bianual,44.31,Sim,Nao,1,0
2707,37,51,Anual,20.0,Sim,Nao,0,0
2708,25,22,Mensal,65.62,Nao,Nao,1,1
2709,71,53,Bianual,110.24,Sim,Sim,0,0
2710,23,63,Anual,67.07,Nao,Nao,2,0
2711,26,5,Mensal,86.09,Nao,Nao,1,1
2712,76,2,Anual,128.81,Nao,Nao,1,1
2713,50,68,Mensal,80.1,Nao,Nao,0,0
2714,46,38,Mensal,50.87,Sim,Nao,0,0
2715,60,37,Anual,54.31,Sim,Nao,2,1
2716,57,34,Mensal,70.02,Sim,Sim,0,0
2717,56,32,Mensal,54.18,Nao,Sim,1,0
2718,19,50,Anual,56.05,Sim,Sim,1,0
2719,52,42,Mensal,94.63,Sim,Nao,2,0
2720,35,12,Mensal,95.65,Nao,Nao,1,1
2721,68,46,Mensal,28.83,Nao,Nao,0,0
2722,49,49,Anual,49.55,Nao,Nao,2,0
2723,25,9,Bianual,58.4,Sim,Sim,0,0
2724,72,28,Mensal,84.98,Nao,Nao,0,0
2725,35,57,Anual,98.58,Nao,Sim,1,0
2726,34,45,Mensal,137.55,Nao,Nao,2,0
2727,76,10,Mensal,58.36,Sim,Sim,1,0
2728,66,3,Mensal,59.61,Sim,Nao,2,0
2729,71,42,Mensal,84.71,Sim,Nao,1,0
2730,59,34,Mensal,52.94,Nao,Nao,0,1
2731,74,70,Anual,66.48,Sim,Nao,0,0
2732,25,38,Anual,59.62,Sim,Nao,1,0
2733,55,68,Bianual,20.0,Sim,Nao,3,0
2734,36,16,Bianual,73.08,Nao,Sim,4,0
2735,42,33,Mensal,65.44,Sim,Sim,2,0
2736,32,11,Mensal,101.78,Sim,Sim,0,1
2737,30,42,Mensal,70.14,Nao,Sim,5,0
2738,45,14,Mensal,38.63,Nao,Sim,0,0
2739,74,36,Bianual,63.55,Nao,Nao,1,0
2740,57,25,Mensal,20.0,Nao,Nao,0,0
2741,39,14,Mensal,39.73,Sim,Sim,4,1
2742,44,7,Mensal,85.89,Sim,Nao,2,1
2743,50,37,Bianual,63.82,Sim,Nao,0,0
2744,33,69,Mensal,93.06,Sim,Sim,1,0
2745,50,15,Anual,20.83,Sim,Nao,1,0
2746,61,30,Mensal,63.94,Nao,Nao,2,0
2747,33,17,Mensal,58.11,Sim,Nao,2,1
2748,54,59,Mensal,93.9,Nao,Nao,2,1
2749,61,30,Anual,86.82,Sim,Sim,1,0
2750,50,71,Anual,86.06,Nao,Sim,1,0
2751,36,18,Mensal,108.54,Nao,Nao,2,1
2752,52,6,Mensal,60.8,Sim,Sim,1,0
2753,67,42,Mensal,103.38,Sim,Nao,0,0
2754,31,47,Mensal,43.89,Nao,Sim,4,0
2755,53,72,Mensal,42.98,Nao,Nao,3,0
2756,60,63,Mensal,88.82,Sim,Sim,1,0
2757,37,64,Anual,32.38,Sim,Nao,0,0
2758,42,46,Anual,84.32,Nao,Nao,1,0
2759,73,26,Anual,72.53,Nao,Nao,1,1
2760,40,31,Anual,96.8,Nao,Sim,4,0
2761,55,10,Bianual,68.51,Sim,Nao,0,0
2762,27,32,Bianual,71.4,Nao,Nao,1,0
2763,75,27,Mensal,82.73,Nao,Nao,0,1
2764,55,3,Mensal,53.43,Nao,Nao,1,1
2765,65,15,Mensal,52.34,Nao,Nao,2,0
2766,55,39,Bianual,81.86,Sim,Nao,1,0
2767,40,27,Mensal,69.27,Sim,Nao,1,0
2768,39,72,Mensal,59.82,Nao,Nao,1,0
2769,61,35,Mensal,67.93,Nao,Nao,0,0
2770,71,70,Anual,109.86,Nao,Sim,1,0
2771,25,48,Anual,58.92,Nao,Nao,1,1
2772,70,3,Anual,58.2,Sim,Nao,0,1
2773,69,15,Anual,27.31,Sim,Sim,2,0
2774,24,51,Bianual,68.94,Nao,Nao,1,0
2775,24,40,Mensal,86.42,Sim,Sim,1,0
2776,61,22,Bianual,90.9,Nao,Nao,0,0
2777,70,38,Anual,72.71,Sim,Nao,1,1
2778,42,66,Mensal,93.9,Sim,Sim,0,0
2779,57,28,Bianual,88.28,Sim,Sim,1,0
2780,79,4,Bianual,97.82,Nao,Nao,4,1
2781,38,23,Anual,94.61,Sim,Sim,1,0
2782,31,68,Bianual,109.25,Nao,Sim,3,0
2783,79,55,Mensal,65.76,Sim,Nao,1,0
2784,35,61,Mensal,36.82,Nao,Sim,1,0
2785,47,66,Mensal,86.59,Nao,Nao,1,1
2786,45,9,Bianual,89.51,Nao,Sim,4,0
2787,50,21,Anual,109.25,Nao,Sim,2,0
2788,34,5,Bianual,102.03,Nao,Sim,0,0
2789,60,1,Anual,118.64,Nao,Nao,0,0
2790,60,61,Anual,85.5,Sim,Nao,0,0
2791,30,68,Mensal,75.72,Sim,Sim,2,0
2792,47,12,Mensal,35.38,Nao,Nao,5,1
2793,21,52,Mensal,77.7,Nao,Nao,1,0
2794,31,39,Anual,56.19,Nao,Nao,0,0
2795,79,5,Mensal,75.29,Nao,Sim,1,0
2796,49,66,Bianual,71.36,Sim,Sim,1,0
2797,56,63,Anual,81.79,Sim,Nao,1,0
2798,73,41,Mensal,67.57,Nao,Nao,1,0
2799,62,51,Bianual,93.38,Nao,Nao,2,0
2800,67,29,Anual,20.0,Nao,Nao,1,0
2801,62,58,Anual,74.75,Nao,Nao,1,0
2802,48,33,Mensal,100.06,Sim,Nao,0,0
2803,57,72,Mensal,116.75,Sim,Nao,0,0
2804,35,5,Mensal,88.3,Sim,Nao,3,1
2805,73,13,Mensal,112.12,Sim,Sim,1,1
2806,29,70,Anual,74.22,Nao,Nao,1,0
